"TARGET_deathRate","Geography","incidenceRate","popEst2015","BirthRate","medIncome","povertyPercent","studyPerCap","MedianAge","MedianAgeMale","MedianAgeFemale","AvgHouseholdSize","PercentMarried","PctEmployed16_Over","PctUnemployed16_Over","PctWhite","PctBlack","PctAsian","PctOtherRace"
192.4,"Cotton County, Oklahoma",376.6,5996,5.31996916,41469,17.8,0,41.5,40.2,42.7,2.48,58.9,53.9,9.2,79.97382199,1.963350785,0.687172775,1.767015707
210.2,"Creek County, Oklahoma",495.5,70892,5.479185579,46614,15.8,28.211928,40.6,39.2,41.8,2.67,54.5,53.4,5.7,79.68513729,2.321900482,0.501688783,0.907279434
205.2,"Custer County, Oklahoma",436.7,29744,5.712260808,45574,15.9,0,30.7,29.9,31.4,2.63,50,61.9,3.7,82.73862931,3.126509766,1.41486645,2.091241632
202.1,"Dewey County, Oklahoma",451.5,4995,2.164502165,50348,12.4,0,41.5,38.3,43.4,2.57,59.1,54.9,2.7,88.73123586,0.185070944,0.863664405,0.123380629
186.6,"Ellis County, Oklahoma",415.5,4231,5.277044855,52032,12,0,44.3,43.2,45.6,2.38,59.3,55.8,5,94.34603252,0.024265955,0.509585052,0.363989323
193.7,"Grady County, Oklahoma",416.7,54648,4.518903132,51199,12.1,18.29893134,38.5,37.2,39.7,2.7,56.4,57.4,4.3,85.5051108,2.109602328,0.302171156,1.359770201
174.4,"Grant County, Oklahoma",445.9,4523,5.275498242,49774,12.3,0,44.2,44.3,44.1,2.26,60.7,58.7,3.6,90.05977419,0.376355988,0.199247288,2.324551694
174.7,"Greer County, Oklahoma",442.7,6070,9.857723577,34872,25.2,0,41.3,39.6,46.2,2.3,45,46.2,4.4,79.09105771,7.209416381,0.049043649,5.54193232
200,"Haskell County, Oklahoma",452.5,12845,5.772811918,35313,24.5,0,40,38.5,42.1,2.6,54.6,45.3,8.7,74.76264591,0.848249027,0.412451362,0.186770428
226.9,"Hughes County, Oklahoma",508.2,13735,4.598628479,34837,23.4,0,40.2,36.8,44.9,2.7,45.5,NA,7.1,68.32789264,5.817918027,0.036271309,0.776206021
209.2,"Jackson County, Oklahoma",448.8,25574,6.363038474,41370,17.2,0,34.1,33.2,36.4,2.48,51.9,52.6,7.6,72.54375192,7.599017501,1.458397298,9.579367516
231.3,"Jefferson County, Oklahoma",470.4,6276,6.331168831,32645,23,0,42.4,40.7,44.1,2.5,52.4,50,6.5,83.42018001,0.694773409,0.094741829,4.058108321
215,"Johnston County, Oklahoma",415.2,10980,5.684647303,35977,20.1,0,40.6,40.3,41.2,2.58,49,46.9,6.7,71.88350572,1.868989294,0.553438577,0.934494647
203.1,"Kay County, Oklahoma",460.6,45366,6.042169307,41514,18.2,0,38.8,37.4,40.7,2.46,49.3,55.3,7.8,79.2331147,1.882115515,0.633952662,2.66523351
174.7,"Kingfisher County, Oklahoma",465.5,15584,5.947846469,59525,10,0,38.6,36.1,40.3,2.64,60.6,62.7,3.6,85.04117109,0.52934257,0,7.36505032
226.1,"Kiowa County, Oklahoma",491.5,9144,3.922594142,36699,19.1,0,43,40.7,44.6,2.31,54.1,54.7,5.5,79.37002795,3.880885831,0.311760912,5.332186627
191.7,"Latimer County, Oklahoma",374.7,10483,7.799915218,35522,20.7,0,39.3,38.5,40.5,2.5,54.8,47.2,7.8,69.05513273,1.410803787,0.621867459,1.067384444
160.2,"Logan County, Oklahoma",438.5,45996,4.945382324,55602,13.8,21.74102096,38.5,37.4,39.9,2.83,55.1,57.5,6,82.04661407,9.111545636,0.58660913,0.78888814
200.2,"Love County, Oklahoma",456.5,9870,4.884922499,52662,12.5,0,39.1,39.2,39,2.98,54.4,54.6,4,84.0008279,1.893821794,0.734761461,2.50439822
175,"McClain County, Oklahoma",516.3,38066,5.778802962,58392,10.2,0,38.3,37.1,39.1,2.74,60.9,59.7,3.9,83.79984663,0.922984224,0.60254163,2.623794917
202.4,"McCurtain County, Oklahoma",454.6,33048,4.988383217,34964,20.9,0,39.1,37.9,40.3,2.53,51.9,48.3,8.3,65.5462692,8.321515856,0.096551308,1.647406692
202.4,"McIntosh County, Oklahoma",456,19990,5.188559858,33450,22.4,0,47.4,46.3,48.5,2.38,56.2,41.9,10.8,70.08382643,3.50591716,0.458579882,0.108481262
182.3,"Major County, Oklahoma",478.7,7771,5.897114178,54107,11.8,0,41.6,39.9,43,2.49,62.2,58.8,5.4,89.20779221,0.363636364,0,4.246753247
196.9,"Marshall County, Oklahoma",460.2,16232,8.040842374,38517,18,0,43.1,41.1,44.2,2.64,54.7,48,7.6,71.74347446,1.473710503,0.162357937,8.823529412
202.5,"Mayes County, Oklahoma",434.6,40887,5.739464467,41806,17.6,0,39.3,38.7,40.2,2.56,55.4,52.3,7,67.69575926,0.419440583,0.43651084,0.053649377
203.3,"Murray County, Oklahoma",467.1,13936,3.244147157,43783,15.1,0,41.3,40,42.5,2.5,53.2,56,3.6,76.06495303,1.339838346,0.422340348,2.650549771
211.7,"Muskogee County, Oklahoma",483.4,69699,6.694613026,41015,22.2,0,37.8,36.4,39,2.53,48.9,49.6,8.2,60.69434951,11.08452951,0.694919116,1.720209615
181.6,"Noble County, Oklahoma",465.5,11554,8.309915697,46874,13.4,0,40.7,40.5,41,2.41,64,57.2,5.9,84.06049018,1.494872241,0.165131236,0.425864766
189.7,"Nowata County, Oklahoma",391.8,10539,3.337783712,39706,16.1,94.88566278,41.4,39.6,43.4,2.56,53.7,50.7,8.4,68.97205116,1.970630033,0.293699668,0.86215064
237.1,"Okfuskee County, Oklahoma",463.9,12181,7.418397626,34172,25,0,39.6,38.5,41.7,2.72,47,40.9,9.6,63.65120836,7.797191378,0.261267146,0.775636839
186.1,"Oklahoma County, Oklahoma",454.5,776864,6.473896102,48226,17.9,390.0296577,34.2,33,35.5,2.53,46.7,60.8,6,68.89592832,14.79376524,3.242365603,3.267150885
214.1,"Okmulgee County, Oklahoma",493.2,39187,6.833686191,38183,21.5,0,39.2,36.8,41.2,2.53,46.1,48.4,10.4,66.05739492,8.211225473,0.268721797,0.438574253
173.6,"Osage County, Oklahoma",405.2,47887,4.078719282,48014,16.6,0,41.9,40.9,43.2,2.55,54.2,50.4,7.1,65.82386482,11.39551338,0.247638074,0.722104299
229.7,"Ottawa County, Oklahoma",413.3,31981,5.394016013,35580,22.1,0,38.5,37.1,40,2.58,50.9,51.5,9.4,69.07589216,0.956833411,0.729312763,1.390057659
177.4,"Payne County, Oklahoma",449.8,80850,5.395731735,41037,23.7,86.58008658,27.2,26.6,28,2.36,41.1,56,6.3,80.74235423,3.725621042,4.18392657,0.492300719
195.7,"Pontotoc County, Oklahoma",475.3,38194,5.893866899,41423,17.3,0,35.3,33.7,36.9,2.52,47.4,58.3,6.2,71.0760741,2.351859151,0.906582578,0.525555118
190,"Pottawatomie County, Oklahoma",460.2,71875,5.802028117,45710,17.5,0,37.6,36.5,38.6,2.61,51.3,52.9,6.8,76.19911156,2.856500225,0.617127755,0.981219073
226.4,"Pushmataha County, Oklahoma",354.7,11183,5.050505051,32215,23.1,0,44.8,43.4,46,2.34,53,45.3,10.6,75.44984857,1.202565473,0.427578835,0.641368252
153.2,"Roger Mills County, Oklahoma",362.3,3788,2.822580645,56139,12.3,0,40.6,41,40.4,2.8,54,58.7,0.8,90.97883598,0.105820106,0.026455026,0.105820106
174.5,"Rogers County, Oklahoma",445.5,90802,5.259595862,56465,10,0,38.8,37.8,39.7,2.64,59.6,60.4,5.5,75.13846844,1.085323467,0.969839668,1.587621931
214.9,"Sequoyah County, Oklahoma",375.8,41153,6.132732926,35592,27.9,0,39.9,38.8,41.4,2.64,52.7,47.6,9.8,65.77030677,2.05238279,0.718695736,0.955045341
189.1,"Stephens County, Oklahoma",441.8,44581,2.876060418,42967,15.5,0,40.1,39.3,40.8,0.0248,55.2,53.8,6.6,84.04454761,2.073383029,0.517787796,3.106726778
153.1,"Texas County, Oklahoma",391.6,21489,4.818560381,49780,13.6,0,31.5,30.6,32.4,2.93,54.9,68.7,3.5,64.71187697,2.329998147,3.77987771,25.50491014
166.1,"Tillman County, Oklahoma",398.1,7515,6.093432634,35274,23.8,0,40.5,37.6,42.1,2.4,52.4,51,7.1,74.32274789,7.958522359,0.23331173,7.854828257
183.9,"Tulsa County, Oklahoma",474,639242,5.964154695,50507,14.8,231.5242115,35.3,34.2,36.7,2.5,48.5,62.9,6.5,71.04446245,10.08655057,2.666944741,3.603840631
177.5,"Wagoner County, Oklahoma",420.3,76559,4.655824075,58921,9.8,0,38.4,37.9,39,2.74,57.5,59.2,6,76.02764256,3.556127389,1.258770941,1.09827433
185.2,"Washington County, Oklahoma",461,52021,6.522329921,49056,13.9,0,40.5,38.1,43,2.43,55,56.4,5.3,78.41383308,2.573415765,1.71561051,0.852009274
186.9,"Washita County, Oklahoma",442.3,11661,5.586592179,47391,13.9,0,38.8,37.2,39.8,2.46,60.5,57,3.5,90.52279166,0.051506567,0.163104129,2.000171689
125.3,"Woods County, Oklahoma",452.6,9304,4.912663755,48831,14.3,0,33.9,32,37.5,2.37,47.4,58.8,2.8,89.73762869,3.21045057,0.708513229,0.708513229
155.7,"Woodward County, Oklahoma",378.2,21559,3.668042182,56067,12.3,0,36.1,35.2,37.6,2.7,52.9,57.4,5.1,91.60869151,0.628990756,0.119127037,1.048317926
160.2,"Clackamas County, Oregon",447.3,401515,5.072389596,65555,9.5,249.0566978,41.3,40.1,42.5,2.59,54.9,59.2,8.3,89.27146298,0.912853907,4.087685331,1.526558785
180.2,"Clatsop County, Oregon",465.6,37831,5.997663248,45132,15.4,0,43.9,42.7,45.3,2.32,51.3,54.5,7.6,90.60510406,0.7650741,0.944304746,2.517254294
185.7,"Columbia County, Oregon",449,49600,4.225482912,57517,12,20.16129032,42.9,42.1,43.7,2.6,53.9,51.4,9.8,92.58539351,0.475814453,1.158152625,1.220919638
200.3,"Coos County, Oregon",453.1,63121,5.226215645,39956,19.8,269.3239968,48.1,47.1,49.2,2.38,49.8,44.7,11.7,88.44285145,1.177220231,1.298287535,2.093189964
144.3,"Crook County, Oregon",455.6,21630,6.462075848,38155,18.3,0,48.1,46.8,49.2,2.29,59.1,46.4,13.5,92.75625119,0.563084558,0.300629891,2.76770376
189.8,"Curry County, Oregon",393.2,22483,2.198107958,40524,17.1,0,54.6,53.8,55.3,2.11,52.8,41.1,11.3,91.58384815,0.326797386,0.550631211,2.032411138
154.3,"Deschutes County, Oregon",485.2,175268,4.744289032,52387,13.2,262.4552114,41.9,40.9,42.8,2.49,54.6,55.5,9.4,93.2775984,0.453721597,1.212925064,1.692453578
189.2,"Douglas County, Oregon",419.4,107685,5.54304604,41504,19.9,9.286344431,46.9,45.8,48.1,2.41,52.2,44.5,12.2,92.82142657,0.317181932,0.820941471,0.695934474
131.4,"Grant County, Oregon",400.3,7185,8.146487294,41304,16.8,0,51.1,52,50.6,2.26,53.9,47.1,9,95.4095657,0.329851567,0.412314458,0.109950522
162.7,"Harney County, Oregon",368.7,7200,8.321273517,36340,21.3,138.8888889,46.2,44.7,46.6,2.32,61.4,48.9,16.1,91.76926269,0.650159081,0.553326878,0.940655692
172.4,"Jackson County, Oregon",441.7,212567,5.016549209,44835,18.1,103.4967798,42.8,41.6,43.9,2.45,49.7,51.8,10.8,91.66838642,0.7352553,1.038572107,1.486348344
163.9,"Jefferson County, Oregon",358.5,22666,6.839517211,42753,21.2,0,39.9,38.4,40.9,2.76,47.9,47.2,14.4,70.88980554,0.974570509,0.775123521,7.044104982
199.7,"Josephine County, Oregon",491.2,84745,6.292364753,37230,20.6,59.000531,47.9,46.1,49.8,2.38,51.4,41.2,12.3,92.95879342,0.341689746,0.782889137,1.302017768
177.9,"Klamath County, Oregon",438,66016,6.075036075,39234,21.9,0,42.5,41.9,43.1,2.39,51.4,48.4,12.4,88.49966653,0.892803007,1.156551264,1.765900685
199.9,"Lincoln County, Oregon",449.9,47038,4.839663945,40226,18.8,63.77822186,50.4,48.5,51.6,2.22,52.6,49.5,7.9,88.08337109,0.334433728,1.223380154,2.619371265
164.4,"Malheur County, Oregon",441.7,30380,8.019109367,35094,28.7,32.91639236,36.1,35.3,37.3,2.62,47.3,44.6,11.2,85.66004386,1.243821806,1.639880855,6.628260941
168.9,"Marion County, Oregon",470.8,330700,6.037989127,48554,17.7,33.26277593,35.8,34.6,37.3,2.75,49.1,55.1,10.7,81.69177038,1.021471947,1.834133002,8.432866525
191.7,"Morrow County, Oregon",497.6,11190,9.868141217,51839,16.3,0,37.4,36.9,38.2,2.96,56.8,NA,8.6,86.2906105,0.437343806,0.383791503,8.38093538
177.1,"Multnomah County, Oregon",459.5,790294,4.640520349,53519,18.6,793.3756298,36.5,36.1,36.9,2.41,42.3,62.6,8.8,78.20248875,5.460829913,6.866705361,3.06695054
165.5,"Polk County, Oregon",469.8,79391,4.832893816,52626,14.1,0,37.4,36.4,38.5,2.65,51.8,53.4,10.8,87.54141644,0.679488507,2.098001657,2.724425347
180.4,"Sherman County, Oregon",587.4,1680,7.333333333,53277,14.2,0,49.8,47.5,51.3,2.22,53.6,50,7.9,91.86629526,0.557103064,0.222841226,0.222841226
165.1,"Tillamook County, Oregon",432.2,25653,5.352172982,41662,17.5,38.9817955,48,45.4,50.2,2.45,52.2,46,7.8,91.62799843,0.232009438,0.861187574,3.448682658
181.2,"Umatilla County, Oregon",430.1,76531,6.342209979,44780,18,0,36,35.3,36.6,2.7,48.9,55,9.4,84.93705856,0.69978368,0.811853319,5.724673565
169,"Union County, Oregon",453.6,25790,5.602240896,44841,17.7,0,40,38.5,41.8,2.46,52.7,53.3,7.1,92.5888522,0.687512138,1.192464556,0.955525345
141,"Walsh County, North Dakota",403.7,10897,5.591612581,51754,10.9,0,45.4,44.1,47.6,2.15,58.7,61.7,3.3,90.41344843,0.245343026,0.517946388,5.815538392
162.4,"Ward County, North Dakota",479.7,71275,7.89058058,62526,8.5,252.5429674,31.1,29.6,32.8,2.49,50.8,66.5,2.6,88.57476084,3.12536908,1.30063777,1.567851659
178,"Wells County, North Dakota",405.2,4168,7.244318182,51470,10.9,0,51,49.6,52.6,2.04,64.8,58.5,1.3,98.02568982,0,0,0.261655566
170.1,"Williams County, North Dakota",403.1,35294,9.9672438,86354,6.9,0,32.6,31.8,33.5,2.4,55.3,70.6,1.7,88.99017523,1.850163746,0.286977953,2.24855667
217.2,"Adams County, Ohio",493.1,28024,4.079365079,34116,24.8,0,41,40.2,41.5,2.56,52.8,46,13.4,97.4281767,0.382585285,0.109816147,0.092103865
189.4,"Ashland County, Ohio",426,53213,5.646027941,47369,14.6,1390.637626,39.9,38.8,41.1,2.5,53.6,57,7.8,96.93733667,0.836639155,0.537705165,0.342176014
203.2,"Ashtabula County, Ohio",498.3,98632,6.447299298,39757,21.5,496.7961716,41.8,40.5,43.4,2.48,48.2,50.7,8.9,93.25596079,3.406596711,0.472052677,0.484079497
192.1,"Athens County, Ohio",489.6,65886,2.52476505,34216,29.9,15.17773123,28,27.5,28.6,2.47,35.1,47.7,10.9,91.04257087,2.328623757,3.336719303,0.333979746
189.7,"Auglaize County, Ohio",484.8,45876,6.028766704,52650,8.3,0,41,39.8,42.2,2.49,58.4,63.4,5,97.39280187,0.451245831,0.512283914,0.364048569
185.2,"Belmont County, Ohio",427.9,69154,3.534951105,41983,16.1,0,43.9,41.3,46.5,2.35,50.6,51.3,8.5,93.48907418,3.834100058,0.368027602,0.405405405
213.3,"Brown County, Ohio",500.2,43839,8.672957238,46484,15,0,40.8,40.3,41.3,2.62,54.1,53.3,9.9,97.2359708,0.98537754,0.185323299,0.19436346
172.8,"Carroll County, Ohio",472.5,27811,5.228870221,46177,13.5,71.91399087,44.5,43.3,46.1,2.54,58.4,55,7.1,97.16864709,0.835654596,0.222136032,0.363174782
190.1,"Champaign County, Ohio",462.1,38987,4.636217581,50302,11.3,0,41.2,39.7,42.8,2.53,55.2,58.2,9.1,94.44317518,1.896275988,0.385855355,0.390932399
200.6,"Clark County, Ohio",471.1,135959,5.319358009,42029,18.2,478.0853051,41,39.8,42,2.44,48.4,54.1,10,86.24101968,8.512939698,0.724272256,1.196401295
178.7,"Clermont County, Ohio",479.5,201973,5.170612813,62158,11.2,549.578409,39.5,38.2,40.6,2.65,55.1,61.9,5.5,95.36909903,1.394512819,0.9910877,0.520258631
224.3,"Clinton County, Ohio",488.5,41917,5.682641548,49453,13.7,238.5666913,39.3,37.9,40.8,2.53,52.8,56.1,9.2,94.6600783,2.482574239,0.288837964,0.295999236
178.3,"Columbiana County, Ohio",445.6,104806,6.225449895,42645,15.9,76.33150774,43.2,42.1,44.7,2.43,51.9,54.1,9,95.25602197,2.30499967,0.336833763,0.458546803
203,"Coshocton County, Ohio",459.8,36569,5.832147937,41547,18.1,0,41.5,40.2,43.1,2.53,54.8,53.6,7.8,96.95022329,1.06197582,0.383945104,0.125258686
184.6,"Crawford County, Ohio",476.5,42306,6.301190346,39881,15.4,0,42.6,41.3,44.2,2.37,54.7,52.9,8.1,96.81685196,0.709186659,0.372147455,0.250438853
187.1,"Cuyahoga County, Ohio",485,1255921,4.879604208,44138,19.6,555.7674408,40.4,38.4,42.1,2.31,40.5,56.4,10.6,63.60774199,29.68819393,2.775277492,1.207261938
179.6,"Darke County, Ohio",439.3,52076,6.68786915,46610,12.2,1152.162224,41.8,40.1,43.1,2.48,56.3,57.9,7.6,97.64687906,0.643670257,0.311330125,0.206280083
188.6,"Defiance County, Ohio",446.9,38352,6.066465257,53026,11.7,0,39.7,37.9,41.1,2.49,53.5,59.1,8.4,92.0039308,1.869714759,0.33877266,3.323075332
173.4,"Fairfield County, Ohio",459.5,151408,5.968296134,59921,9.6,475.5362993,39,37.8,40.2,2.66,55.6,59.7,6.9,89.44015237,6.432748538,1.368099147,0.494929986
181.2,"Fulton County, Ohio",359.6,42537,6.632331301,54666,10.5,822.8130804,39.8,37.9,40.8,2.59,59.8,62.7,6.7,94.22148994,0.567259033,0.329528069,3.318818407
201,"Gallia County, Ohio",456.2,30142,4.807405196,36675,26.1,33.17629885,41,39.7,42,2.56,52.2,46.9,7.5,94.43153934,2.604285948,0.634712907,0.464583674
142.4,"Geauga County, Ohio",441,94102,5.939818201,72264,7.8,159.4015005,44.2,43.3,45,2.67,60.7,63.1,4.1,96.74457251,1.328376334,0.604001108,0.111852057
159.2,"Greene County, Ohio",437.3,164427,4.699355673,59382,13.2,395.3122054,37.7,36.2,39.1,2.41,51.4,56.9,7.6,86.12965309,7.22751413,2.995882869,0.417803547
215.8,"Guernsey County, Ohio",473.4,39258,3.383937884,41940,17.2,0,42.2,40.3,43.6,2.51,50.8,51.9,11.7,95.84868521,1.557058497,0.315449452,0.232170797
185.1,"Hamilton County, Ohio",467.1,807598,5.234779851,48973,17.6,633.9787865,37,35.4,38.7,2.37,42.5,60.2,8.8,68.75480295,25.64530449,2.242991119,0.735021649
201.4,"Harrison County, Ohio",445.5,15450,7.156549521,42582,16.9,0,45.9,45.1,46.4,2.45,57.8,52.9,5.6,95.83573211,2.09812576,0.134331222,0.198298471
162.8,"Henry County, Ohio",386.3,27816,7.870216306,53645,10.2,0,41.2,39.7,41.7,2.52,56.2,NA,6.7,94.25664822,0.585400678,0.424772443,2.880599679
199.8,"Highland County, Ohio",427,43026,6.779300818,41611,19.3,0,40.1,38.6,41.4,2.55,51.4,50.3,11.5,96.22886264,1.380588372,0.34977994,0.039379199
205.9,"Hocking County, Ohio",460.6,28491,5.314639713,42374,17.5,35.09880313,42.6,42.1,43.1,2.48,54.7,52.7,9.5,97.42339351,0.819672131,0.335477623,0.103755966
147.4,"Holmes County, Ohio",316.5,43909,7.899124635,50069,12.4,0,30.4,28.9,31.5,3.36,60.3,NA,4.2,98.71304908,0.204899162,0.085182798,0.06216042
206.3,"Huron County, Ohio",463.7,58469,4.663965135,47824,13.4,119.7215619,38.8,37.5,39.8,2.58,53.1,NA,7.2,94.75372007,1.128323464,0.254509052,1.868096442
210.9,"Jackson County, Ohio",445.6,32596,5.240979721,41161,20,0,39.5,38.1,41,2.5,49.1,50.9,11.5,96.97144944,0.61484142,0.097400621,0.140013393
194.7,"Jefferson County, Ohio",462.5,67347,4.806907805,40148,20,44.54541405,44.3,43,45.4,2.35,48.9,49.5,8.8,91.65209469,5.688213598,0.336502432,0.069063818
179.5,"Knox County, Ohio",514.7,61061,5.615628604,46908,15.1,818.8532779,38.7,37.9,39.6,2.53,52.3,NA,6.6,96.46416628,1.054029244,0.36063209,0.155727493
182.5,"Lake County, Ohio",483.8,229245,4.694264339,58697,8.9,235.5558464,43.2,41.6,44.7,2.39,52.2,62.8,6,92.55220387,3.702105589,1.268322023,0.535659026
188.8,"Licking County, Ohio",478.5,170570,5.540748334,57308,13.5,480.7410447,39.7,38.6,40.7,2.57,54.3,61.2,7.2,92.7459942,3.377140723,0.987000053,0.321886504
205.6,"Logan County, Ohio",460.6,45386,6.601566473,50753,17,176.2658088,40.7,39.7,41.8,2.42,54.2,58.1,7.6,95.12575851,1.963327764,0.743118459,0.270424765
182.1,"Lorain County, Ohio",465.9,305147,4.894050891,52331,14.7,229.3976346,41,39.5,42.4,2.5,49.3,57.3,8.8,85.31033937,8.366100174,0.960244366,1.427006914
197,"Madison County, Ohio",449.1,44094,4.909090909,52996,12.6,0,40.2,38.9,41.8,2.57,48.1,52.7,5.9,90.48232695,5.844992636,0.810014728,0.271539028
190.7,"Mahoning County, Ohio",463.1,231900,4.348522463,41316,18.9,12.93661061,43.3,41.2,45.4,2.32,45.1,53.7,9.5,80.24642933,15.5024515,0.793860584,0.769985078
202,"Marion County, Ohio",502.1,65355,6.933232742,42240,21.3,168.3115293,40.4,39,42.3,2.43,48.1,47.8,9.6,90.04746524,5.824727416,0.465553584,1.012996072
167.4,"Medina County, Ohio",460.9,176395,4.599000327,68405,7,317.469316,41.4,40.4,42.2,2.63,58.1,NA,5,95.7713449,1.423660564,1.143389902,0.29743009
177.8,"Miami County, Ohio",449.5,104224,4.84544324,51868,10.6,604.4673012,41.4,40.3,42.5,2.49,53.9,60,7.6,94.37966711,2.174522059,1.31379387,0.168088333
188.9,"Monroe County, Ohio",423.2,14409,6.140350877,40646,15.7,0,45.6,44.9,46,2.37,56.7,NA,7.4,97.99958754,0.488073142,0,0
186.9,"Montgomery County, Ohio",451.9,532258,5.362001513,42994,19.7,760.9091831,39.4,37.5,41.2,2.32,44,NA,9.4,73.67239767,20.6509256,1.973535071,0.686821679
187.9,"Morgan County, Ohio",438.4,14777,5.657937278,37923,18.1,0,43.9,43.3,44.7,2.41,58.4,47.1,9.3,93.20726883,3.540535104,0.127405619,0.268222356
185,"Morrow County, Ohio",456.7,35074,4.83615222,49846,12.1,0,41.2,40.4,41.8,2.73,57,58.7,7,97.47399703,0.405760658,0.125728655,0.085724083
122.5,"Noble County, Ohio",355.1,14326,6.422798809,43953,16.3,0,50.2,50.6,49,2.45,51.6,NA,7,92.60408051,5.714088779,0,0.46870692
215.5,"Paulding County, Ohio",451.2,18976,7.380254154,47358,12.3,158.0944351,41,40.3,41.5,2.48,58.6,57.1,6.6,94.90738325,1.017479781,0.412209757,1.65927472
197.4,"Pickaway County, Ohio",460.5,56998,5.002432301,54868,13.2,0,39.1,37.2,40.7,2.68,51.3,54.7,6.9,93.89365655,3.250464478,0.293727329,0.102627621
186.3,"Portage County, Ohio",458.7,162275,3.908475144,52047,14.2,154.059467,37.6,37,38,2.54,46.6,60.7,8.7,91.43344225,3.903716561,1.754819422,0.418167106
192.7,"Preble County, Ohio",471.1,41329,3.877752218,49516,13,0,41.9,40.3,43.2,2.56,55.9,58.4,7.3,97.37056763,0.621371335,0.513411065,0
154.6,"Putnam County, Ohio",425.6,34042,6.184443536,56519,7.8,0,39.7,38.4,41.1,2.6,63.3,66.8,3.4,95.47741634,0.324713316,0.175520711,2.805406038
186,"Richland County, Ohio",445.1,121707,4.974134501,41948,15.9,188.9784482,41.3,39,43.4,2.4,48.2,51.4,8.7,87.02253254,7.479233436,0.710478122,0.530610243
203.9,"Ross County, Ohio",449.2,77170,4.967320261,42466,19.2,699.7537903,40.6,39.7,41.9,2.52,49.2,48.3,11.3,90.33413505,5.22667908,0.531460936,0.315514521
193.8,"Sandusky County, Ohio",424.2,59679,5.511627907,46447,14.5,83.7815647,41.3,39.3,43,2.49,51,58.9,7.6,90.48964062,3.391097745,0.352235533,3.321315234
203,"Scioto County, Ohio",503,76825,4.764332654,37625,27.2,767.9791734,39.5,37.2,41.4,2.5,47.1,44,9.6,94.35507646,2.636604843,0.439647769,0.255072612
174,"Seneca County, Ohio",439,55610,4.557619009,45003,17.5,629.3832045,39,37.3,41.6,2.45,49.7,56.6,8.1,94.21051691,2.499597704,0.647249191,0.779559799
167.3,"Shelby County, Ohio",405,48901,6.776406036,50774,10.7,163.5958365,38.9,37.8,40.3,2.62,57.4,62.6,6.7,94.51362423,2.604601871,0.71942446,0.330160801
178.1,"Summit County, Ohio",437.5,541968,4.582141722,50453,13.4,282.3044903,40.7,39.2,42.1,2.41,47.2,59.1,8.4,79.86830231,14.31049724,2.571205525,0.386455955
187,"Trumbull County, Ohio",478.5,203751,4.660949114,43160,17.2,0,43.6,41.9,45.3,2.33,48.8,52.5,7.4,88.7742098,8.347991259,0.539314736,0.163781115
165.7,"Union County, Ohio",459.6,54277,5.668411867,69900,7.7,0,38.1,38.2,38.1,2.73,56.7,61.7,4.2,92.21993641,2.332148869,2.730503086,0.35720965
172.1,"Van Wert County, Ohio",425,28562,4.894094994,49565,10.1,0,41.5,40.3,42.6,2.49,56.3,58.2,7.5,96.57754759,0.899356103,0.279955207,0.804871221
184.3,"Vinton County, Ohio",456.6,13048,8.863399374,37633,23.7,0,41,40,42.1,2.63,54.3,48.4,12,97.15883331,0.43070878,0.015112589,0
160.4,"Warren County, Ohio",444.5,224469,4.708366736,72973,5.8,280.6623632,38.7,37.3,40,2.73,60.3,62.5,6.1,89.67332982,3.456319686,4.511722658,0.631604795
